ID,Ville,Pays,Longitude,Latitude,Audio_URL,Transcription,Sexe,F1_Mean,F1_Amplitude,Avg_Temperature,Avg_Humidity,Temp_Extreme
799,Saint-Ghislain,Belgique,3.817219,50.448999,https://atlas.lisn.upsaclay.fr/sounds/Saint-Ghislain.mp3,"Èl vint d'Ècoche èyèt l' soley ès' vantin'tè l'eugn come l'ôte d'ête èl pus foûrt. A ç' momint la, is-ont vèyu én ome in vouyâje qui dalot d' pièd, infardèlé vins s' pal'tot. Ils ont kèyu d'acôrd què l' prumièr qui rèussîrot a fé r'sakèr s' paltot ô voyajeûr s'rot ravisé come èl pus foûrt. Adon, èl vint d'Ècoche s'a mis a souflèr tant qu'i pouvot mins pus' qu'il souflot, pus' què l' voyajeûr èrssèrot s' pal'tot t't-a l'intour dè li. Al fègn, èl vint d'Ècoche a r'noncé. Vèyant cha, èl solèy a couminché a lwîre tant-ét si bié què l' voyajeûr, tout rinscôfé, a saké s' pal'tot. Cha fét, èl vint d'Ècoche a bié dvu r'counwate què l' solèy tot l' pus foûrt dès deûs.",Femme,694.6475312278121,1292.8798361442916,11.122498288843257,82.38370294318959,0
800,Saint-Hélier,England,-2.107,49.187,https://atlas.lisn.upsaclay.fr/sounds/Saint-Helier.mp3,"Lé vent du Nord et le solé se disputaient qui qu'était le pus fort quaund eun voyageus est venun aveu eun graund casaque âotouo dé li. I se sount mins d'accord que le syin qui ganne, le premyi à faire le voyageus halaer sa casaque s' sait counsidéraé pus fort que l'âote. Et pis le vent du Nord souffllit âoussi du coume i pouvait mais, le pus qu'i souffllait, pus qué le voyageus mettait sa casaque alentouo de li. A la fin, le vent du Nord abaundounit et pis le solé déhalit aveu sa chaleu et du coup, le voyageus halit sa casaque et pis le vent du Nord feut oblligi d'acceptaer qué lé solé était lé pus fort des déeus.",Homme,636.7715765767056,1156.9356669436625,13.094229979466117,82.33713894592745,0
801,"Saint-Hilaire-
la-Treille",Croissant,1.317754,46.251291,https://atlas.lisn.upsaclay.fr/sounds/Saint-Hilaire-la-Treille.mp3,"Le vent e le solèlh se disputevan e chascun assurève qu'o ère le pus fòrt, quand ilhs vegueran un voiageur que s'avancève, envelopat dins son mantèlh. Ilhs se meteran d'acòrd que queu-qui qu'arriverí le premier a faire enlevar son mantelh au voiageur serí pres come le plus fòrt. Alòrs, le vent se metet a bufar de tote sa fòrce, mès mai qu'o bufève, mai que le voiageur sarrève son mantèlh autorn de lu e a la fin, le vent abandonet de lhi faire enlevar. Alòrs le solèlh comencet de brilhar e au bot d'un moment, le voiageur fuguet reschaufat e enlevet son mantèlh. De mesme, le vent deguet ben reconeistre que le solèlh ère le pus fòrt de los dos.",Homme,624.9884176808102,1412.725025650402,12.83693360711841,77.59906228610541,0
802,Saint-Hubert,Belgique,5.367405,50.026467,https://atlas.lisn.upsaclay.fr/sounds/Saint-Hubert.mp3,"Lu bîje èt l' solê su margayint. Onk des deûs dzèt k' il èstèt pus fwart ku l' ôte. Tot d' on cônp, il ont vèyu arivè on roteû ratwartchè dins s' caban. I s' ont mètu d' acward ki l' ci ki parvinrèt a fè bodjè s' caban o roteû srè rwêtu come lu pus fwart. Alônrs', lu bîje s' a mètu a choflè du totes ses fwaces, mês, pus èle choflèt, pus l' roteû sèrèt s' caban autoû d' li. Adon, al fin, lu bîje a lèyè tumè l' idêye du lî fè bodjè. Alônrs', lu solê a cmincè a lûre. Èt après on ptit momint, lu roteû a stî rachandi. Ça fêt k' il a bodjè s' caban. Adon, lu bîje a dvu rucnuche ku l' solê èstèt l' pus fwart des deus.",Femme,633.4926235652147,1386.3830073275674,9.65893223819302,83.27346338124572,0
803,Saint-Julien-Puy-Lavèze,Croissant,2.67322,45.665798,https://atlas.lisn.upsaclay.fr/sounds/Saint-Julien-Puy-Laveze.mp3,"La bisa 'bei le sol se disputavon, chascun se disiá le pus fòrt, quand veguièron un voaiatgeur que s'aprochava 'bilhat 'bei un mantèl. Son tombats d'acòrd que le promèir que 'ribariá a li faire pausar le mantèl siriá gaitat 'ma le pus fòrt. Alòrs la bisa s'es botada a bofar de tota sa fòrça, mas pus la bisa bofava fòrt, pus le voaiatgeur serrava son mantèl a ne'n faire torn de se, e a la fin, la bisa renoncèt a i le faire pausar. Alòrs le sol comencèt de brilhar e au bot d'un moment, le voaiatgeur, eschandit, pausèt son mantèl. Alòrs, la bisa deguèt reconèstre que le sol èra le pus fòrt d'ilhs dos.",Homme,653.0074736975986,1231.0110330716839,10.212032854209445,79.25830937713894,0
804,"Saint-Léger-
Magnazeix",Croissant,1.247148,46.287722,https://atlas.lisn.upsaclay.fr/sounds/Saint-Leger-Magnazeix.mp3,"Le vent dau nòrd e le solèlh se disputevan, chascun disant qu'o ère le pus fòrt, quand os vegueran un voiageur que s'avancève, envelopat dins son mantèlh. Os tomberan d'acòrd que queu qu'arriverí le premiér a faire enlevar son mantèlh au voiageur serí gaitat come le pus fòrt. E ben, le vent dau nòrd se metet a bufar de tote sa fòrce mès pus o bufève, pus le voiageur sarrève son mantèlh autorn de lu e a la fìn, le vent dau nòrd renoncet a lhi faire enlevar. E ben le solèlh comencet a raïar e au bot d'un moment, le voiageur, reschaufat, o enlevet son mantèlh. Come quò, le vent dau nòrd seguet oblijat de reconeistre que le solèlh ère le pus fòrt de los dos.",Homme,532.3241487006318,828.6817104689662,12.83693360711841,77.59906228610541,0
805,"Saint-Mars-
d'Outillé",France,0.332,47.871,https://atlas.lisn.upsaclay.fr/sounds/Saint-Mars-d'Outille.mp3,"Le vent d'abâs et le soulaî s'crélaient a st'i la le pu fo. Quique c'est st'i la ? la loin !, un chminaî emponnaî dans son paltot. Is t'in mis d'acco : l'pu faraud pou d'sabérier le chimaî de ses hardes d'vant lout, s'rait le pu fo. S'men la ventouse s'est ahoussée cor pu : vl'a une ventouse de galerne ! Le chimaî s'embourichonnaî, dans son paltot, is râpi bin : il guerdinaî. Sitout le soulaî s'ébélui. Le chimaî l'tin bin chaaud, is débourichonnaî, bin aise. Heula ast'heur ! vonquier la bise elle t'in dépitée... Le soulaî il t'in l'pu fo, il t'in ravangé parié !",Femme,511.60568899478733,667.4760649304687,12.277939767282684,79.5131074606434,0
806,Saint-Martial,France,4.275043,44.865145,https://atlas.lisn.upsaclay.fr/sounds/Saint-Martial.mp3,"La bisa e lo solelh se disputavan, chascun afortissiá qu'èra ile lo melhor, quand an vist un marchaire que s'avançava, empelhat dins son mantèl. Son tombats d'acòrd que quele qu'arrivariá lo promier a faire enlevar sa pelha au marchaire seriá reconeissut coma lo melhor. Alòrs la bisa s'es botat a bofar de tota sa fòrça mès mai bofava, mai lo voiatjuer sarrava sa pelha autorn de ile e a la fin la bisa a renonçat a li lo faire tombar. Alòrs lo solelh a començat a brilhar e au bot d'un moment, lo marchaire, reschaufat, a ostat son mantèl. Ainsí la bisa a dut reconéisser que le solelh èra lo plus fòrt daus dos.",Homme,581.3676747786865,1170.5627291666349,10.165975359342916,77.70925393566051,0
807,Saint-Martin-de-Ribérac,Croissant,0.3586307376232796,45.23004615756923,https://atlas.lisn.upsaclay.fr/sounds/Saint-Martin-de-Riberac.mp3,"Lu vent e lu solelh se disputaven, chadun assurant aquí qu'ilh era lu pus fòrt. Quand ilhs an vist un passatgier que veniá, dins son grand manteu. Ilhs son tombats d'acòrd que lu que 'ribariá lu prumier a li far pausar son manteu, au passatgier, siriá espiat coma lu pus fòrt. Alòrs, lu vent se botet a bufar de tota sa fòrça, mas pus au bufava, pus lu passatgier sarrava son manteu autorn de se e ala fin, lu vent a pas pogut lu far pausar. Alòrs, lu solelh a començat a brilhar e au bot d'un moment, lu passatgier, bien reschaufat, a pausat son manteu. Entau, lu vent a degut reconeistre que lu solelh era lu pus fòrt daus dos.",Homme,629.1925707807437,1262.7855763260734,14.060205338809034,75.7496167008898,0
808,Saint-Maurice-des-Lions,Croissant,0.702099,45.964883,https://atlas.lisn.upsaclay.fr/sounds/Saint-Maurice-des-Lions.mp3,"Lo vent dau nòrd e lo solelh se brejavan ; chascun se disiá que se eriá le mai fòrt. Quand ilhs viten un traina-bissac venir a ilhs 'bilhat d'una pelerina, ilhs fiten de consent per dire que 'queu que 'riberiá lo prumier a li far tonbar la pelerina au traina-bissac seriá gaitat coma lo melhor. Aitanben la bisa se metet de bufar de tota sa fòrça, mas mai 'la bufava, mai lo traina-bissac sarrava sa pelerina. 'Tanben la bisa faguet la crotz de la far votar. 'tanben lo solelh se metet de raiar e au bot d'un mament, lo traina-bissac fuguet eschaurat e tonbet la pelerina. Entau la bisa deuguet èsser d'assent que lo solelh eriá lo mai fòrt daus dos.",Homme,671.1066498599015,1507.5254190489095,13.041629021218343,77.9623613963039,0
809,"Saint-Philbert-
 sur-Risle",France,0.65,49.2833,https://atlas.lisn.upsaclay.fr/sounds/Saint-Philbert-sur-Risle.mp3,"Eul rible et le solé se chicaillaient, chécun des deus acertainant qu'il était eul pusse vertueu, quanqu'i z'ont eyé eun viageu qui s'en venait, capelé euddans san manté. Is s'sont cordés couomme rapineus. Eul permier qui rarriverait à fai tollir san manté au viageu s'rait cosidéré couomme eul pusse rude. Alors eul rible d'vint furieu mais pusse qu'il halait pusse que le viageu s'embobelinait et à la parfin, le rible a arnonché à li fai tiraer san manté. Alors eul solé a c'menché à lire pis amprès eune paose le viageu, récaoffé, a tolli san manté. Ainchi le rible fut cotraint d'arconnaite qu'eul solé avait pusse eud vésouille qu'li.",Homme,638.900352035039,1360.9610718236324,11.92652977412731,82.3703832991102,0
810,Saint-Pierre-du-Chemin,Croissant,-0.701126,46.696535,https://atlas.lisn.upsaclay.fr/sounds/Saint-Pierre-du-Chemin.mp3,"Le vent de haw' et le soulail se digouhin-niont. L'un l'awtre se disiant qu'o l'était li le pu fort, quand le viront un pèlerin qui v'nait peur le ch'min dans n'un grous pardessus. L'avont tombé d'accord peur rec'neutre comme pu fort dos deux tchio là qui lli f'rait ôter sun paletot. Alors, le vent de haw' s'est mis à buffer de quoi d'abobinabe. Mais, pu que le buffait, pu que le pèlerin se motait dans sun paletot. D' la s'cousse, le vent de haw a laissé l'affaire en pllan. Alors, le soulail a commencé à teurluser. Au bout d'un petit moument de temps, le pèlerin qu'était bén achâlé a bé fini peur enlever sun paletot. O fait que le vent de haw a dû rec'neutre que le soulail était bé le pu fort d'entre eux.",Femme,612.0898601285897,1266.7895071570272,13.207440109514032,78.47384668035592,0
811,Saint-Pierre-le-Bost,Croissant,2.264048,46.401801,https://atlas.lisn.upsaclay.fr/sounds/Saint-Pierre-le-Bost.mp3,"La bise e le solelh se disputavan,  chascun assurant qu'aul atí le pus fòrt, quand elhs an vut un voiageur que s'avancève,  envelopat dins son mantau.  Elhs son tombats d'acòrd que quau-la qu'arriverí le premier a faire ostar son mantau au voiageur serí argardat come le pus fòrt.  E pi la bise s'es mise a soflar de tote sa fòrce, mès pus ale soflève,   pus le voiageur sarrève son mantau autorn de se,  e a la fin, la bise a arnonçat a lhi le faire ostar.  E pi la bise a començat a brilhar e au bot d'un moment, le voiageur, reschaufat, a ostat son mantau.  E pi la bise a dut arconeitre que le solelh atí le pus fòrt daus deus.",Homme,654.292244586148,913.027706591175,12.169274469541412,77.761704312115,0
812,Saint-Pierre-Port,England,-2.537384,49.455525,https://atlas.lisn.upsaclay.fr/sounds/Saint-Pierre-Port_Guernesiais.mp3,"Lé vent d'amaont et l'solaeil s'enter dégonaient, châtcheun s'caontait lé pus fort, quànd i virent aen viageaeu arrivaï entaoupinaï dans énne cotte. I s'mirent d'la maême idée qué l'siaun qui pouait prumier faire qué l'viageaeu hale sa cotte srait caontaï coume lé pus fort. Et pis, lé vent d'amaont s'mit à ventaï à toutes forches, mais tànt pus i ventait, tànt pus lé viageaeu enveloppait sa cotte lé raond d'li et au bulbut lé vent d'amaont r'naonchit à l'faire halaï sa cotte. Et pis lé solaeil s'mit à s'mourtaï, et à l'haeure lé viagiaeu récaouffaï halit sa cotte. Et coume chenna i fut d'métchier qué l'vent d'amaont r'counaeusse qué ch'tait l'solaeil qu'était l'pus fort des daeus.",Homme,864.3394775356857,1569.5172109253224,13.112094455852157,84.30705681040384,0
813,Saint-Quentin-sur-Sauxillanges,Croissant,3.394193,45.548685,https://atlas.lisn.upsaclay.fr/sounds/Saint-Quentin-sur-Sauxillanges.mp3,"La bisa e le solelh se disputavon, chaqu'un 'fortissant qu'èra le mai fòrt, quand veguèron un voiajaire que s'avançava, envolopat dins son mantèl. S'acordaron qu'aquel qu'arribariá le pormeir de faire baujar son mantèl au voiajaire siriá espiat coma le mai fòrt. Alòre, la bisa se botèt de bofar de tota sa fòrça mas mai bofava, mai le voiajaire sarrava son mantèl entorn de se, e a la fin, la bisa renoncèt de li faire baujar. Dau còp, le solelh comenquèt de brilhar e au bot d'un moment, le voiajaire, eschaufat, baujèt son mantèl. Coma 'quò, la bisa deuguèt reconéisser que le solelh èra le mai fòrt de lus dos.",Homme,723.6408042513772,1651.0164111779577,9.824688569472965,78.56245037645449,0
814,Saint-Trivier-de-Courtes,France,5.0822,46.4603,https://atlas.lisn.upsaclay.fr/sounds/Saint-Trivier-de-Courtes.mp3,"La bize pi lou ch'lo se dien de mô, shékion ére chui k'i l'ére lou pe kostô, kin il in viu n'oumou ke s'avinchive, impaktô din son minté. Il in tou de chuite periô ke li k'arevere a li fère peuzê son minté, a l'oumou, sere avezô kemouin lou meliou. Pi la bize s'a betô a seuyê, de toute sa fouache, mé, mé a seuyive, mé l'oumou charive son minté latou de li, é p'achuire, la bize a pô mé ésäyä de li fère deutê. A pi lou ch'lo s'a betô a luire, on moumin apré, l'oumou, réshodô a peuzô son minté. K'mouin cintie,la bize a du rekougniätre ke lou ch'lo ére bin lou pe foua dé deu.",Homme,679.972163950631,1319.0817512814963,12.153025325119781,78.63503764544832,0
815,Saint-Victor,Croissant,4.673762,45.100733,https://atlas.lisn.upsaclay.fr/sounds/Saint-Victor.mp3,"La bisa e lo solelh se chiconhavan, chascun pensant qu'èra lo plus fòrt, quand veguèran un voiatjuer que s'avançava, pleiat dins sa pelissa. Son tombats d'acòrd que quelo qu'arrivariá lo promeir a li faire garar sa pelissa, au voiatjuer, seriá vegut coma le plus fòrt. Alòrs la bisa se mèt a bofar de tota sa fòrça mès mai bofava, mai lo voiatjuer sarrava sa pelissa autorn de iele e a la fin la bisa renoncèt a li la faire garar. Alòrs lo solelh comencèt a brilhar e au bot d'un temps, lo voiatjuer, reschaufat, a garat son mantèl. Ainsí la bisa deguèt reconeistre que lo solelh èra le plus fòrt daus dos.",Homme,631.2609992119847,1443.3389610800828,10.165975359342916,77.70925393566051,0
816,Saint-Yrieix-la-Perche,France,1.2046631927284384,45.5147657792828,https://atlas.lisn.upsaclay.fr/sounds/Saint-Yrieix-la-Perche.mp3,"La bisa e lo solelh se disputavan, chascun assurant qu'eu era lo pus fòrt, quand ilhs vigueran un voiatjor que s'avançava, envelopat dins son manteu. Ilhs tomberan d'acòrd que lo que 'ribariá lo prumier a li far tombar son manteu siriá lo pus fòrt. A queu mament, la bisa se metet a bufar de tota sa fòrça, mas maï ela buffava, maï lo voiatjor serrava son manteu autorn de se, e a la fin, la bisa a renonçat a lo li far tirar. A queu mament lo solelh a començat a brilhar, lo voiatjor, reschaufat, a enlevat son manteu. Entau, la bisa deguet reconeistre que lo solelh ero bien lo pus fòrt daus dos.",Femme,681.9345086518687,1182.419006772114,12.460704996577686,77.63935660506503,0
817,Sainte-Blandine,France,5.4333,45.55,https://atlas.lisn.upsaclay.fr/sounds/Sainte-Blandine.mp3,"La bije é le cholay étsan pâ d'akô pè chavè loukôl dô dzu étè le pi fô. Kant él on vu on vwayazeu kè s'avinchyâvè dan son manté, é son min d'akô kè sel?i k'aryavèri lou premyi a for enlevâ son manté ô vwayazeu sari lou plu fô. Alor, la bije sè may a suflâ dè toute sa forse, mè mé èl suflâvè, mé lou vwayazeu sarô son manté chu lẅi. A la fin, la bije â rnonchyâ dè li fôr enlvâ. Alor lou cholay a kminchi a bralyé ; ô bou d'on moman, lou vwayazeu, rethodâ, a inlèvâ son manté. Insi, la bije a du rekonyètre kè lou cholay étè lou plu fô dô dzu.",Homme,652.3640779922941,1107.8608262411044,11.214633812457222,76.69727583846681,0
818,Sainte-Christine,France,2.833968,46.066887,https://atlas.lisn.upsaclay.fr/sounds/Sainte-Christine.mp3,"La bisa e le sulelh se chamalhavan, per saubre lequau qu'èra le plus fòrt, quand ils vegueton un voiajur que s'avançava, plijat dins son mantiau. Ils tombeton d'acòrd que quau-d'aqui que le promier poriá faire dostar son mantiau au voiajur seriá gardiat c'ma le plus fòrt. A quau m'ment, la bise se metèt a bofar de tuta sa fòrça, mas plus 'la bofava, pus le voiajur sarrava son mantiau ;  a la fin, la bisa s'arrestèt, abandonant de l'e faire dostèr. Alòrs le sulelh a c'mencat a raièr ; au bot d'un m'ment, le voiajur, eschandut, a dostat son mantiau. Alòrs, la bisa dut reconeistre que le sulelh èra le plus fòrt daus dos.",Femme,759.7787117357071,1614.3019965797803,11.547987679671458,76.3529158110883,0
819,Sainte-Croix-Vallée-Française,France,3.740363,44.181923,https://atlas.lisn.upsaclay.fr/sounds/Sainte-Croix-Vallee-Francaise.mp3,"L'aura e lo sorelh se carcanhavan, cadun afortissant qu'èra lo mai fòrt, quand veguèron un viatjaire que s'avançava emmantelat jos un saile. Faguèron una mena de pacha per dire que lo primièr a li far tombar son mantèl seriá, de segur, lo pus fòrt. Tan lèu, l'aura se metèt a bufar, a bufar tant que pdiá, mas de mai que bufava, de mai que lo viatjaire s'acatava jos son mantèl. Alara, l'aura decebuda renoncièt. Es en aquel moment que lo sorelh se metèt a lusir. Al còp d'un brieu, lo trevaire escaufat quitèt son mantèl. Es aital que l'aura se faguèt fòrça per reconèisser qu'entre eles, lo sorelh èra lo mai fòrt.",Homme,658.4742369107124,825.1917882282376,13.241697467488022,71.23939082819986,0
820,Sainte-Geneviève-sur-Argence,France,2.762,44.803,https://atlas.lisn.upsaclay.fr/sounds/Sainte-Genevieve-sur-Argence.mp3,"La bisa e lo solelh se disputavan. Cadun assegurava qu'èra lo pus fòrt, quand an vist un passejaire que s'avançava, envolopat dins son mantèl. Son tombats d'acòrdi que aquel qu'arribariá lo premièr a far quitar lo mantèl al passejaire, seriá agachat coma lo pus fòrt. Alara, la bisa s'es metuda a bufar a tota sa fòrça. E mai bufava, mai lo passejaire sarrava son mantèl còntra el. E a la fin, la bisa abandonèt de lo li far alçar. Alara, lo solelh a començat a brilhar, e al bot d'un moment, lo passejaire, rescaufat, quitèt son mantèl. Atanben, la bisa a degut reconéisser que lo solelh èra lo pus fòrt dels dos.",Homme,595.4288230201428,1032.5041625677968,10.137234770704996,79.63194387405886,0
821,Sainte-Livrade-sur-Lot,France,0.588919,44.398428,https://atlas.lisn.upsaclay.fr/sounds/Sainte-Livrade-sur-Lot.mp3,"Lo vent de nòrd e lo solelh se disputavan, cadun teniá per sigur qu'èra lo mai fòrt Quand vegèron un voiatjur que s'avançava, plegat dins son màntol. S'acordèron per dire que lo qu'arribariá a lo li far quitar, lo màntol, a'n aquel òme, seriá gueitat coma lo mai fòrt. Alavetz, lo vent de nòrd se botèt a bufar de tant que podiá, mès mai bufava, mai lo voiatjur se sarrava lo màntol, e finalament, lo vent de nòrd abandonèt l'idèa de lo li far quitar. Perlòr, lo solelh comencèt de lusir, tanplan qu'al cap d'un moment, lo voiatjur, escaudurat, se quitèt lo màntol. Antal, lo vent de nòrd diuguèt reconéisser que lo solelh èra lo mai fòrt dels dus.",Homme,601.608155843319,1184.2172044740914,14.29273785078713,76.37064339493497,0
822,Sainte-Sigolène,France,4.25,45.2333,https://atlas.lisn.upsaclay.fr/sounds/Sainte-Sigolene.mp3,"La bisa e le soleu se disputavan, chascun disant qu'èra le mai fòrt, quand an vegut un un voiatjaire que veniá, drapat dins son mantèl. Tombèron d'acòrd que aqueu qu'arrivariá le premèir a faire enlevar son mantèl au voiajaire seriá gaitat coma le mai fòrt. Alòr, la bisa se botèt a bofar de tota sa fòrça, mas mai bofava, mai le voiatjaire sarrava son mantèl al ran d'a el, e a la fin, la bisa renoncèt a le li faire enlevar. Alòr, le soleu comencèt a brilhar, e au bot d'un moment, le voiatjaire, eschaufat, enlevèt son mantèl. Ansin, la bisa deguèt reconéisser que le soleu èra le mai fòrt daus dos.",Femme,669.4057691203283,1306.2246960942407,10.165975359342916,77.70925393566051,0
823,Sambreville,Belgique,4.634784,50.445255,https://atlas.lisn.upsaclay.fr/sounds/Sambreville.mp3,"Li bîje èt l' solia si margongnén', chakin acèrtinant di ièsse li pus fwârt, quand i-z-ont vèyu in vwèyadjeû qui s'avancéve, èfârdulé didins s' paletot. I-z-ont fé mârtchi qui l' cén qui v'néve li prèmî à fé r'satchî si pârdèssus au vwèyadjeû s'rè r'wéti come li pus fwârt. Adon, li bîje s'a mètu à sofler més pus èle sofléve, pus li wwèyadjeû sèréve si paletot tot-autoû d' li èt à l' fén, li bîje  a r'noncî à l' disboter. Su l' côp li solia a cominci à lûre èt au-d' bout d'in momint, li vwèyadjeû, richandi, s'a dismoussî. Come ça, li bîje a stî oblidjîe di riconèche qui l' solia èstéve li pus fwârt dès deûs.",Homme,628.2108868755948,1619.4151121543503,10.816584531143054,82.7822997946612,0
824,Sámi,EU,22.469801,68.443519,https://atlas.lisn.upsaclay.fr/sounds/Kuttainen_Sami.mp3,"Davvibiegga ja beaivi nággiiga goabbá sudnos lea gievrrat, go muhtin olmmái bođii vácci liegga readdju nalde. Soai soabadeigga ahte dat gii vuosttažin oažžu olbmá nuollat readju rehkenasto sudnos gievrrabun. Ja nu davvebiegga bosui buot fámuiguin, muhto mađi eanet dat bosui ; dađi čavggabut olmmái giesai reddjo iežas birra; ja loahpas davvebiegga fertii luohpat. De bođii beaivi oidnosii ja báittii nu lieggasit ja bures ahte olmmái fertii nuollat reddjo. Ja nu davvebiegga šattai dovddastit ahte beaivi lei gievrrat sudno guoktás.",Femme,629.876423393448,1371.246142729894,-0.9419370294318961,92.44663244353183,1
825,Samnaun,Suisse,10.373529090126556,46.951965714047326,https://atlas.lisn.upsaclay.fr/sounds/CH_Nordwind_Samnaun.mp3,"Nordwind und Sunna – Dr Nordwind und di Sunna houba sich amol drum gstritta, wear vo iina beada woll dr schtercker sei, als an Wonderer, dear innan dicka Montl khüllt gwest isch, z’Weg keiman isch. Sie sein sich einig gwoara, dass dearjenig wos schofft, dass dr Wonderer sein Montl obziacht, dr schtercker isch. Dr Nordwind hot mit oller Mocht blousa, obr je meah ear bloust hot umso meah, hot sich dr Wonderer in sein Montl khüllt. Endlich hot dr Nordwind da Kompf aufgeiba. Denn hot di Sunna di Luft mit iira freindlicha Stroola aufgwermt, und scho glei hot dr Wonderer sein Montl obzoucha. Denn hot dr Nordwind zuageba miassa, dass di Sunna vo iina beada di schterker isch.",Femme,734.7163546847291,908.2989360689417,2.011772758384668,83.2686789869952,1
826,San Valentino in Abruzzo Citeriore,Italia,13.986818,42.234219,https://atlas.lisn.upsaclay.fr/sounds/San_Valentino_in_Abruzzo_Citeriore.mp3,"Nu jòrne che lu Sule i la Vûreje stéive a scustenejä chi de li ddeu tenéive cchjeu fòrze, noume vâdde nu vejaggiatùre che passéive nghe nu mandèlle abbetucchjäte ngòlle. Allure se noume mettò daccòrde ca lu prôme de îsse c'avèsse aresciôte a fàreje levä nu mandèlle d'addòsse, jéive lu cchjeu fûrte. La Vûreje se mettò a zuffejä nghe tûtta la fòrze che tenéive 'n còrpe, ma cchjeu zuffejéive i cchjeu lu vejaggiatùre s'arebbetucchjéive lu mandèlle ngòlle. All'ûteme la pòvera Vûreje avòtte da lassä pèrdere. Allure lu Sule sciò i feréive accušò fûrte, fûrte assì, tànde che lu vejaggiatùre se ndrà levò lu mandèlle d'addòsse. La Vûreje accušò fo custrâtte a rechenòscere ca lu Sule jéive lu cchjeu fûrte.",Homme,656.7264948594207,1140.0596518290677,11.26987679671458,72.10850787132101,0
827,Sanary-sur-Mer,France,5.800842,43.117655,https://atlas.lisn.upsaclay.fr/sounds/Sanary-sur-Mer.mp3,"graphie classiquegraphie mistralienneLo mistrau e lo soleu si debequignavon. Cadun assegurava qu'èra lo mai fòrt, quora veguèron un viatjaire que s'avançava, envertolhat dins son mantèu. Fèron  pache qu'aqueu que capitariá de li far quitar lo mantèu bèu promier sariá regardat coma lo mai fòrt. Lo mistrau si metèt puei a bofar tant coma podiá.  Em'ocò, au mai bofava au mai lo viatjaire s'agolopava dins son mantèu. Fin finala lo mistrau lo leissèt 'star. Alòr lo soleu comencèt de lusir e, au bot  d'un temp, lo viatjaire, rescaufat que rescaufat, quitèt lo mantèu. Ansin lo mistrau deguèt ben reconóisser que lo soleu èra lo mai fòrt d'elei dos.Lou mistrau e lou soulèu si debequignavon. Cadun asseguravo qu'èro lou mai fouart, quouro veguèron un viajaire que s'avançavo, envertouia dins soun mantèu. Fèron pache qu'aquéu que capitarié de li fa quita lou mantèu bèu proumié sarié regarda coumo lou mai fouart. Lou mistrau si metè puei à boufa tant coumo poudié. Em'oucò, au mai boufavo au mai lou viajaire s'agouloupavo dins soun mantèu. Fin finalo lou mistrau lou leissè 'sta. Alor lou soulèu coumencè de lusi e, au bout d'un tèms, lou viajaire, rescaufa que rescaufa, quitè lou mantèu. Ansin lou mistrau deguè bèn recounouisse que lou soulèu èro lou mai fouart d'élei dous.",Homme,682.7860918840831,1340.4369395539782,17.051081451060917,76.72392197125257,0
828,Sanary-sur-Mer / Sant Nari de Mar,Occitanie,5.800842,43.117655,https://atlas.lisn.upsaclay.fr/sounds/Sanary-sur-Mer.mp3,"graphie classiquegraphie mistralienneLo mistrau e lo soleu si debequignavon. Cadun assegurava qu'èra lo mai fòrt, quora veguèron un viatjaire que s'avançava, envertolhat dins son mantèu. Fèron  pache qu'aqueu que capitariá de li far quitar lo mantèu bèu promier sariá regardat coma lo mai fòrt. Lo mistrau si metèt puei a bofar tant coma podiá.  Em'ocò, au mai bofava au mai lo viatjaire s'agolopava dins son mantèu. Fin finala lo mistrau lo leissèt 'star. Alòr lo soleu comencèt de lusir e, au bot  d'un temp, lo viatjaire, rescaufat que rescaufat, quitèt lo mantèu. Ansin lo mistrau deguèt ben reconóisser que lo soleu èra lo mai fòrt d'elei dos.Lou mistrau e lou soulèu si debequignavon. Cadun asseguravo qu'èro lou mai fouart, quouro veguèron un viajaire que s'avançavo, envertouia dins soun mantèu. Fèron pache qu'aquéu que capitarié de li fa quita lou mantèu bèu proumié sarié regarda coumo lou mai fouart. Lou mistrau si metè puei à boufa tant coumo poudié. Em'oucò, au mai boufavo au mai lou viajaire s'agouloupavo dins soun mantèu. Fin finalo lou mistrau lou leissè 'sta. Alor lou soulèu coumencè de lusi e, au bout d'un tèms, lou viajaire, rescaufa que rescaufa, quitè lou mantèu. Ansin lou mistrau deguè bèn recounouisse que lou soulèu èro lou mai fouart d'élei dous.",Homme,682.7860918840831,1340.4369395539782,17.051081451060917,76.72392197125257,0
829,Sancerre,France,2.84,47.332,https://atlas.lisn.upsaclay.fr/sounds/Sancerre.mp3,"L'abisoi et le soulé étaient en bichebêche, châcun geint qu'i était le plus forci, quanqu'il ont vu un marcheux qui se mouvait, embobeliné en sa p'lure. Il étaient en convergence que ça qui aveindrait le preume à débiller l'marcheux s'rait argaddé coume le plus forci. L'abisoi s'est mettu à y bouffer à s'éboustifler, mais plus a' bouffait, plus l'marcheux embobelinait sa plure à son entour de li et à la fin faite, l'abisoi a arnoncié à y li débillé. Le soulé a coume a pris à y lizarder et enprès un bout de temps, l'marcheux, archaudi, s'est débâté. Par ainsi, l'abisoi a dû endurer que le soulé avait le pompon des deuzes, mieux qu' qui qu'i seie.",Femme,660.9076642016397,1428.6759919073113,11.84138945927447,79.3129363449692,0
